id,category/id,category/name/en,category/name/ar,category/name/ca,category/name/de,category/name/es,category/name/es-MX,category/name/es-PY,category/name/eu,category/name/fi-pl,category/name/fi,category/name/fr,category/name/gl,category/name/hu,category/name/id,category/name/it,category/name/nl,category/name/no,category/name/pl,category/name/pt,category/name/pt-BR,category/name/ru,category/name/sv,category/name/tr,category/name/uk,scope/id,scope/name/en,scope/name/ar,scope/name/ca,scope/name/de,scope/name/es,scope/name/es-MX,scope/name/es-PY,scope/name/eu,scope/name/fi-pl,scope/name/fi,scope/name/fr,scope/name/gl,scope/name/hu,scope/name/id,scope/name/it,scope/name/nl,scope/name/no,scope/name/pl,scope/name/pt,scope/name/pt-BR,scope/name/ru,scope/name/sv,scope/name/tr,scope/name/uk,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/en,answer/ar,answer/ca,answer/de,answer/es,answer/es-MX,answer/es-PY,answer/eu,answer/fi-pl,answer/fi,answer/fr,answer/gl,answer/hu,answer/id,answer/it,answer/nl,answer/no,answer/pl,answer/pt,answer/pt-BR,answer/ru,answer/sv,answer/tr,answer/uk,supports,endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals
533,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Construcció d'una glorieta,"Construcció d'una glorieta a la cruïlla dels carrers Ronda Ibèrica amb rambla Arnau de Vilanova, per evitar possibles accidents que es puguin produir en el futur, a causa de la gran afluència de vehicles en horari escolar, per la complexitat i falta de visibilitat d'aquesta.",accepted,VG-PROP-2019-01-533,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-26 13:25:39 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/533,,
683,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Voreres amb rampa,"Les persones amb mobilitat reduïda, ja sigui perquè van amb bastó o crosses, cadires de rodes, cotxets de nadons, persones grans empenyent carros d'anar a comprar, hi ha moltes voreres sense rampa, provocant incidents i danys a aquestes persones, per això demano rampes ",rejected,VG-PROP-2019-02-683,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-02-08 12:45:26 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/683,,
529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Millorar la il·luminació del parc Torre de Enveja,"Des de fa mesos, o gairebé anys que aquest parc aquesta gairebé sense llum o totalment sense llum, i resulta ser un parc molt transitat per la gent del barri i tots els que utilitzen el pipican i gairebé és impossible creuar-lo ja que no ai llum i déu vulgui que no passi res perquè aquesta mes negre que la nit",rejected,VG-PROP-2019-01-529,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2,2019-01-25 15:50:41 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/529,,
531,29.0,,,Espai gossos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Platges per a tothom,"Durant la temporada d’Estiu Proposo poder disfrutar de la totalitat de la platja de les 19h de la tarda fins les 8h del matí amb els animals de companyia. 
Formar a uns “agents cívics” per tal d’informar, ajudar i amonestar si calgués als amos de les mascotes per tal de poder conviure i que tots disfrutem de la platja. 
NO MÉS GUETTOS CANINS SI US PLAU! ",rejected,VG-PROP-2019-01-531,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>Per motius tècnics. &nbsp;L'actual ordenança ho prohibeix però es trasllada al departament corresponent. </p><h5>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</h5>",,,,,,,,,,,,,,,,,,,,,,0,0,4,0,4,2019-01-25 22:09:56 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/531,,
591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Neteja perifèria ciutat Vilanova i la Geltrú,"És lamentable contemplar l'estat de deixadesa de la perifèria de Vilanova i la Geltrú. Sigui quin sigui la sortida de la ciutat que es vulgui, l'acumulació de deixalles i escombreries és considerable. Proposa una intervenció de neteja a Fons i recollida de residus.",rejected,VG-PROP-2019-02-591,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>És una proposta poc concreta</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-01 21:56:40 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/591,,
541,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Millora de les voreres a la Ronda Iberica entre les escoles Cossetania i Itaca,S'hauria de posar rampes a les voreres per millorar la mobilitat reduïda a més de crear la vorera a un dels laterals que es inexistent (zona mar),accepted,VG-PROP-2019-01-541,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-28 16:54:55 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/541,,
536,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Accessibilitat al Mercat de Mar.,"La proposta és per adequar l'accés al mercat de Mar pel carrer Immaculada  Concepció a les persones amb mobilitat reduïda, amb cadires de rodes i a la gent gran amb carrets de la compra i que són la majoria dels veïns i usuaris del mercat. Consistiria en eliminar els dos graons actuals  i substituir-los per una rampa, de pendent molt suau, donada la llargada i profunditat de l'accés des del carrer fins l'entrada real del mercat, en lloc dels graons actuals  i d'una rampa curta de pendent impossible i inútil d'utilitzar. 

Gràcies. 

",rejected,VG-PROP-2019-01-536,,,"<p>Per motius tècnics. Aquest mercat ja disposa d’un accés sense barreres al carrer Llibertat. Fer accessible l'altre entrada suposa moltes dificultats tècniques i s'envairia el local del costat. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-02-04 16:33:49 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/536,,
761,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,"Millora de l'enllumenat, neteja i rehabilitació de la plaça de la Sardana","Rehabilitació de la plça de la Sardana tant en ellumenat públic, jardineria i mobiliari urbà ( bancs, papereres, tanques i zona de joc infantil, ja que desde fa molt de temps en aquesta plça no s'ha fet cap millora.

",accepted,VG-PROP-2019-02-761,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,2019-02-11 22:00:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/761,,
738,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Parcs infantils accessibles,"Els infants necessiten espais de joc inclusius, on compartir el seu temps de lleure 
i divertir-se junts sense importar les seves (dis)capacitats, i on les diferències no siguin un obstacle, això és un dret universal de l'infant i està recollit per la ONU. Generar aquests espais inclusius és un acte responsable de l'administració com a gestor social, fomenta aquells valors que volem per a la nostra ciutat i promou les inversions públiques i privades amb clara finalitat social. Corresponsabilitza també a la ciutadania en l'ús d'espais accessibles i l'aprenentatge conjunt del respecte a la convivència en la diversistat (entesa de totes les seves vessants).

Per això, proposo adaptar els parcs infantils de la ciutat a les directrius que recomana la Guía ""Parques infantiles accesibles"" (veure adjunt).

De cada categoria de jocs del parc, almenys un 50% han de ser elements de Grau 2 (petits arranjaments creen jocs accessibles existents al mercat, que no han perdut capacitat de joc i aventura). I demés recomanacions explicitades a la Guia (p. 65).",accepted,VG-PROP-2019-02-738,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-02-11 12:00:11 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/738,,
539,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Rampa boreres C/sant onofre amb bruc  i Bailen,Fer rampes a les boreres de Sant Onofre amb Bruc i Bailen. ,accepted,VG-PROP-2019-01-539,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-01-27 20:29:52 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/539,,
540,25.0,,,Ambiental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Recollida d’oli de cuina usat,"Es tracta de fer un servei de recollida per l’Oli utilitzat a la cuina (oli vegetal) semblant al que s’utilitza a Barcelona.
Es tractaria de fer uns envasos retornables que cada vegada que portes el teu ple a un punt net ja sigui fixe o mòbil t’en donin un altre buit.
Penso que d’aquesta maneta fomentem que no es llençi loli pel desguàs de la cuina anant a parar al mar sent altament contaminant.",accepted,VG-PROP-2019-01-540,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2019-01-27 22:06:57 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/540,,
543,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Crear una rotonda a Ronda Iberica amb Doctor Zamenhof,"Per acabar de millorar el tràfic en aquesta zona, s'hauria de substituir el semàfor de Ronda Iberica amb Doctor Zamenhof per una rotonda. Faria molt més fluid el tràfic.",accepted,VG-PROP-2019-01-543,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4,2019-01-28 17:17:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/543,,
535,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Rampa d'accès als habitatges del Carrer l'Havana 14-20,"Fer una rampa d'accès entre la vorera inferior dels habitatges del Carrer L'Havana i la vorera superior del mateix carrer (situant-la entre les escales 14 i 16), per tal de que els veïns amb mobilitat reduïda no hagin de donar la volta a tot l'edifici per tal d'accedir al Carrer Josep Llanzà, ruta imprescindible per anar al Mercat, a l'ICSi a la Rambla. Adequar també la rampa existent, situada al costat del parking del Carrer L'Havana 22, amb una barana i que aquesta rampa tingui menys inclinació per fer més fàcil l'accès a la vorera a les persones minusvàlides. Ja hem recollit signatures entre els veïns per tal de què l'Ajuntament es faci càrrec d' aquestes obres i ara ens cal el vostre recolzament.",accepted,VG-PROP-2019-01-535,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-01-26 22:47:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/535,,
542,25.0,,,Ambiental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Soterrar els contenidors d'escombraries Ronda Iberica,Per millorar la mobilitat i medi ambient s’hauria de soterrar els contenidors per evitar tenir escombraries a la vorera a més d’animals i olors innecessaris.,rejected,VG-PROP-2019-01-542,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-28 17:05:57 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/542,,
548,29.0,,,Espai gossos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Pipican de Baix a Mar,"Voldria proposar el canvi de les pedretes que hi ha ara mateix al parc de gossos de Baix a Mar, ja que no és gens adequada per a ells. Els gossos necessiten jugar i córrer i amb aquestes pedres es fan mal i ferides i estan molt limitats, i ens veiem obligats a dur-los en una altra zona no habilitada per a ells.",rejected,VG-PROP-2019-01-548,,,"<p>La proposta no es podria executar per motius tècnics. No consten queixes ni incidències en aquest espai. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-01-29 11:57:49 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/548,,
553,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Millora del parc del parc del moli de vent,"Devant del carre de moli de vent, 44 n'hi ha un parc que està molt descuidat, no sé si es privat, pero si fos públic estaria be posar-hi unes papereres per poder posar les bosses de caca del gossos i concienciar a la gent perquè sigui mes cuidadosa i tenir un parc bonic. ",rejected,VG-PROP-2019-01-553,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-29 16:30:37 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/553,,
546,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Cobrir el Torrent de la Pastera ,"Tal i com ja es va fer fa uns anys al barri de Mar,  el cobriment del Torrent de la Pastera suposaria eliminar les males olors que desprèn el torrent,  reduir el trànsit tant intens del carrer Joaquim Mir  i com ja s'ha proposat en una altre entrada de propostes, protegir els vianants entre la Ronda Ibèrica i la Plaça de les Casernes.",rejected,VG-PROP-2019-01-546,,,"<p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-01-29 11:35:04 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/546,,
538,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Centre d'oci juvenil pùblic,"Els adolecents i pre-adolecents de Vilanova no tenen cap lloc d'oci gratuit a Vilanova! Crec que es mereixen un local municipal diafán, al centre de Vilanova, on puguin pasar estones amb els amics els caps de setmana.  Penso en un espai lúdic, amb diferents salas:  lectura, cinema, ball,  jocs de taula, billar, futbolín, tenis taula, consolas, zona wifi, etc...  
Us deixo un enllaçs d'un centre similar a Xàtiva que ha funcionat molt bè.
https://www.levante-emv.com/costera/2018/12/15/xativa-estrena-nuevo-centro-ocio/1809506.html",rejected,VG-PROP-2019-01-538,,,"<p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-01-27 18:55:58 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/538,,
